starid,rarad,decrad,field,tile,seqn,period_reqb,period_r,period_b,magave_r,magave_b,magave_bminusr,magave_kv,magave_kr,magave_kvminuskr,amp_r,amp_b,amp_bminusr,amp_reqb,suprsa_r,suprsa_b,chi2r_r,chi2r_b,sig_r,sig_b,varindex,classification,points_total,points_concurrent,points_r,points_b
36317842,1.28733,-1.21202,17,2351,928,0.0,0.554369,0.554367,-4.707,-4.535,0.171,19.754,19.322,0.432,0.831,1.036,205.0,24.69,0.81,0.84,3.14,5.63,0.212,0.335,0.269,1,387,342,351,365
36317556,1.28642,-1.21285,17,2351,1218,0.0,0.465319,0.465306,-4.292,-4.307,-0.015,20.015,19.77,0.244,0.81,1.028,218.0,26.87,0.67,0.81,1.25,1.95,0.248,0.945,0.15,1,387,326,332,358
36337464,1.2871,-1.22213,17,2343,660,0.0,0.31625,0.316251,-4.708,-4.803,-0.094,19.534,19.369,0.165,0.452,0.494,42.0,9.32,0.7,0.75,3.27,7.78,0.17,0.216,0.163,2,388,259,268,367
36336043,1.28845,-1.22077,17,2344,26,0.0,711.07718,711.07718,-8.454,-6.795,1.659,17.226,15.307,1.919,0.718,1.038,320.0,44.59,4.87,5.44,127.1,130.19,0.217,0.299,2.885,9,388,361,370,363
36335701,1.28746,-1.22054,17,2344,324,0.04,12.559385,12.565493,-5.17,-4.754,0.416,19.491,18.815,0.676,0.286,0.442,156.0,54.77,0.82,0.86,4.47,4.03,0.12,0.196,0.146,10,388,244,293,333
36335561,1.28753,-1.22051,17,2344,504,0.0,0.93166,0.93166,-5.239,-5.677,-0.437,18.721,18.899,-0.177,0.996,1.036,40.0,4.01,0.97,0.82,7.2,18.26,0.185,0.198,0.366,10,388,260,283,349
36335348,1.28711,-1.2207,17,2344,675,0.0,0.587163,0.587167,-4.751,-4.649,0.102,19.652,19.29,0.362,0.622,0.921,299.0,47.96,0.85,0.89,4.18,7.26,0.185,0.275,0.278,1,388,359,375,364
36315115,1.28658,-1.2114,17,2352,556,0.0,0.605195,0.605199,-4.833,-4.728,0.105,19.573,19.208,0.365,0.599,0.692,93.0,15.54,0.91,1.07,4.87,10.21,0.188,0.29,0.263,1,386,335,342,357
36314968,1.28715,-1.21119,17,2352,665,0.0,0.304288,0.304289,-4.707,-4.69,0.016,19.626,19.349,0.277,0.379,0.552,173.0,45.7,0.8,0.83,2.48,6.43,0.18,0.237,0.134,2,386,337,343,363
36313054,1.29009,-1.22317,17,2463,14,1.95,186.203447,189.852232,-8.426,-6.768,1.658,17.253,15.335,1.918,0.337,0.378,41.0,12.09,6.04,7.1,32.04,52.7,0.169,0.285,3.116,8,388,366,379,375
36313025,1.29146,-1.22294,17,2463,49,0.0,0.762946,0.762947,-7.026,-7.075,-0.049,17.253,17.042,0.211,0.419,0.606,187.0,44.62,1.55,2.18,29.83,56.39,0.123,0.181,1.382,10,388,361,371,363
36339618,1.28575,-1.22233,17,2342,554,0.0,0.542566,0.542565,-4.688,-4.651,0.036,19.662,19.365,0.297,0.834,1.158,324.0,38.81,1.0,0.79,11.7,27.72,0.315,0.462,0.508,1,388,295,353,313
36337759,1.28597,-1.22123,17,2343,379,0.0,0.30636,0.30636,-5.24,-5.427,-0.186,18.926,18.853,0.073,0.281,0.367,86.0,30.6,0.81,0.83,4.72,8.73,0.119,0.142,0.235,2,388,363,374,375
36337488,1.28681,-1.22177,17,2343,620,0.0,0.280866,0.280861,-4.681,-4.803,-0.121,19.538,19.4,0.138,0.262,0.354,92.0,34.93,0.82,0.85,2.1,4.76,0.154,0.187,0.122,3,388,362,371,363
36353726,1.28451,-1.2156,17,2227,474,0.0,0.711605,0.711621,-5.224,-5.155,0.068,19.152,18.823,0.329,0.369,0.513,144.0,39.11,0.73,0.84,3.69,5.3,0.156,0.17,0.178,1,387,381,384,383
36353634,1.28399,-1.21534,17,2227,574,0.0,0.575846,0.575844,-5.183,-5.108,0.075,19.198,18.863,0.335,0.567,0.725,158.0,27.78,0.88,0.97,8.4,14.13,0.184,0.238,0.334,1,387,383,386,384
36353468,1.28339,-1.21604,17,2227,728,0.0,0.591153,0.591157,-4.666,-4.532,0.134,19.763,19.369,0.394,0.658,1.004,346.0,52.53,0.84,0.77,6.99,12.11,0.243,0.323,0.296,1,387,372,379,376
36353471,1.28486,-1.21582,17,2227,731,0.0,0.312406,0.312406,-4.869,-4.885,-0.016,19.437,19.193,0.244,0.419,0.564,145.0,34.55,0.75,0.69,2.76,3.74,0.17,0.221,0.126,2,387,374,383,377
36353444,1.28275,-1.21539,17,2227,768,0.0,0.557713,0.557712,-4.827,-4.771,0.056,19.538,19.222,0.316,0.921,1.229,308.0,33.44,0.97,1.2,13.08,20.44,0.683,0.482,0.491,1,387,377,381,378
36333979,1.28773,-1.21915,17,2345,13,0.61,84.707252,84.182854,-8.455,-7.104,1.351,16.972,15.361,1.611,0.227,0.257,30.0,12.97,3.8,3.82,15.5,24.72,0.093,0.134,1.371,7,388,377,386,377
36333992,1.28806,-1.21918,17,2345,26,0.75,119.517575,120.414741,-7.811,-6.412,1.399,17.656,15.997,1.659,0.394,0.642,248.0,63.07,4.7,4.0,24.6,23.65,0.127,0.196,1.068,8,388,378,388,378
36333840,1.287,-1.21906,17,2345,130,0.0,0.671544,0.67155,-6.207,-6.638,-0.431,17.759,17.93,-0.17,0.358,0.396,38.0,10.74,1.34,1.51,6.03,7.66,0.089,0.097,0.398,10,388,320,376,321
